entrezgene	ensembl	symbol	abagen symbol	pass_all	num_pass	correlation	seed	score
271	ENSG00000116337	AMPD2	AMPD2	1.0	4.0	0.6643101646180041	33.0	0.11553220254226157
272	ENSG00000133805	AMPD3	AMPD3	0.0	0.0	0.2301692306399659	32.0	0.0
273	ENSG00000078053	AMPH	AMPH	1.0	3.0	0.6640541830354549	52.0	0.08661576300462455
275	ENSG00000145020	AMT	AMT	0.0	0.0	0.6157794807583767	55.0	0.0
155185	ENSG00000174945	AMZ1	AMZ1	1.0	3.0	0.5583049621828935	55.0	0.07282238637168176
51321	ENSG00000196704	AMZ2	AMZ2	1.0	2.0	0.5088576656096513	49.0	0.044248492661708806
201283	ENSG00000291140	AMZ2P1	AMZ2P1	1.0	5.0	0.6929433401703405	53.0	0.15063985655876969
51529	ENSG00000141552	ANAPC11	ANAPC11	1.0	5.0	0.5834075742562712	33.0	0.126827733533972
25906	ENSG00000110200	ANAPC15	ANAPC15	1.0	3.0	0.6239324122078395	49.0	0.08138248854884862
29945	ENSG00000053900	ANAPC4	ANAPC4	1.0	4.0	0.7077795640849859	33.0	0.12309209810173667
90806	ENSG00000174606	ANGEL2	ANGEL2	1.0	2.0	0.6537785336941547	59.0	0.05685030727775258
284	ENSG00000154188	ANGPT1	ANGPT1	0.0	0.0	0.3417590099264498	32.0	0.0
285	ENSG00000091879	ANGPT2	ANGPT2	0.0	0.0	0.2477106170569423	31.0	0.0
23452	ENSG00000136859	ANGPTL2	ANGPTL2	0.0	0.0	0.2603028537306998	32.0	0.0
286	ENSG00000029534	ANK1	ANK1	0.0	0.0	0.29247078025788376	32.0	0.0
288	ENSG00000151150	ANK3	ANK3	1.0	9.0	0.6708686277859112	53.0	0.26251381087274783
51479	ENSG00000185722	ANKFY1	ANKFY1	0.0	0.0	0.3968821293248408	32.0	0.0
56172	ENSG00000154122	ANKH	ANKH	0.0	0.0	0.4291503832901283	32.0	0.0
54467	ENSG00000001629	ANKIB1	ANKIB1	1.0	2.0	0.4304089886594338	51.0	0.037426868579081195
23141	ENSG00000176915	ANKLE2	ANKLE2	1.0	3.0	0.6877234944734519	1.0	0.08970306449653721
57763	ENSG00000164331	ANKRA2	ANKRA2	1.0	3.0	0.43615684150439715	49.0	0.056890022804921364
29123	ENSG00000167522	ANKRD11	ANKRD11	1.0	7.0	0.7526733338608417	8.0	0.22907449291416923
88455	ENSG00000076513	ANKRD13A	ANKRD13A	0.0	0.0	0.3482575968887086	31.0	0.0
338692	ENSG00000172932	ANKRD13D	ANKRD13D	1.0	3.0	0.6178051820206201	16.0	0.08058328461138523
54522	ENSG00000134461	ANKRD16	ANKRD16	0.0	0.0	0.6622230107252256	32.0	0.0
253650	ENSG00000180071	ANKRD18A	ANKRD18A	0.0	0.0	0.4686654186868546	53.0	0.0
441459	ENSG00000230453	ANKRD18B	ANKRD18B	1.0	2.0	0.7556409306061697	35.0	0.06570790700923214
348840	ENSG00000226435	ANKRD18DP	ANKRD18DP	0.0	0.0	0.41650341160081367	32.0	0.0
138649	ENSG00000291168	ANKRD19P	ANKRD19P	1.0	7.0	0.7195609021535188	32.0	0.21899679630759267
26287	ENSG00000165887	ANKRD2	ANKRD2	1.0	1.0	0.3579665920062448	32.0	0.015563764869836731
391267	ENSG00000291280	ANKRD20A11P	ANKRD20A11P	1.0	1.0	0.6025569657618498	31.0	0.02619812894616738
440482	ENSG00000293697	ANKRD20A5P	ANKRD20A5P	1.0	2.0	0.6970693641201987	31.0	0.06061472731479989
729171	ENSG00000229089	ANKRD20A8P	ANKRD20A8P	0.0	0.0	0.38093029643444054	32.0	0.0
170961	ENSG00000089847	ANKRD24	ANKRD24	1.0	2.0	0.5771998652773584	33.0	0.05019129263281378
22852	ENSG00000107890	ANKRD26	ANKRD26	1.0	1.0	0.582792224754614	31.0	0.02533879238063539
84079	ENSG00000105186	ANKRD27	ANKRD27	0.0	0.0	0.35969686094342485	10.0	0.0
23243	ENSG00000206560	ANKRD28	ANKRD28	1.0	1.0	0.53422690490097	31.0	0.023227256734824783
147463	ENSG00000154065	ANKRD29	ANKRD29	0.0	0.0	0.18587157372660762	40.0	0.0
374860	ENSG00000180777	ANKRD30B	ANKRD30B	0.0	0.0	0.6905602975317833	33.0	0.0
651746	ENSG00000164236	ANKRD33B	ANKRD33B	0.0	0.0	0.5875265540720268	31.0	0.0
284615	ENSG00000272031	ANKRD34A	ANKRD34A	1.0	3.0	0.6121000229737551	7.0	0.07983913343135936
390616	ENSG00000235711	ANKRD34C	ANKRD34C	0.0	0.0	0.31093794563007	32.0	0.0
645784	ENSG00000291127	ANKRD36BP2	ANKRD36BP2	1.0	5.0	0.6266421496962004	40.0	0.13622655428178268
353322	ENSG00000186352	ANKRD37	ANKRD37	0.0	0.0	0.31302809082197347	39.0	0.0
51239	ENSG00000213337	ANKRD39	ANKRD39	1.0	2.0	0.6303268350149123	8.0	0.0548110291317315
338699	ENSG00000137494	ANKRD42	ANKRD42	0.0	0.0	0.28967970368166746	32.0	0.0
339416	ENSG00000183831	ANKRD45	ANKRD45	1.0	2.0	0.5854276012384492	31.0	0.05090674793377819
157567	ENSG00000186106	ANKRD46	ANKRD46	1.0	2.0	0.6160390382964669	51.0	0.05356861202577973
54851	ENSG00000168876	ANKRD49	ANKRD49	1.0	2.0	0.5934508471267365	31.0	0.05160442148928143
57182	ENSG00000151458	ANKRD50	ANKRD50	1.0	16.0	0.7083908674653872	41.0	0.4927936469324432
22881	ENSG00000135299	ANKRD6	ANKRD6	1.0	10.0	0.7715995395314399	18.0	0.3354780606658434
122416	ENSG00000156381	ANKRD9	ANKRD9	1.0	2.0	0.3948634336478297	4.0	0.03433595075198519
23294	ENSG00000064999	ANKS1A	ANKS1A	0.0	0.0	0.49916445826829486	32.0	0.0
56899	ENSG00000185046	ANKS1B	ANKS1B	0.0	0.0	0.7098845748390201	52.0	0.0
124401	ENSG00000168096	ANKS3	ANKS3	1.0	1.0	0.5071641149032124	33.0	0.02205061369144402
203286	ENSG00000165138	ANKS6	ANKS6	1.0	1.0	0.3300542522380275	32.0	0.014350184879914237
55139	ENSG00000163516	ANKZF1	ANKZF1	1.0	1.0	0.4921433397102585	19.0	0.02139753650914167
57101	ENSG00000047617	ANO2	ANO2	1.0	8.0	0.5327487104635146	52.0	0.18530389929165725
63982	ENSG00000134343	ANO3	ANO3	1.0	5.0	0.6029718560526209	49.0	0.1310808382723089
203859	ENSG00000171714	ANO5	ANO5	0.0	0.0	0.5061690873004452	31.0	0.0
196527	ENSG00000177119	ANO6	ANO6	1.0	2.0	0.3437503625795528	33.0	0.029891335876482853
3730	ENSG00000011201	ANOS1	ANOS1	1.0	12.0	0.6184987967683118	33.0	0.3226950244008583
81611	ENSG00000143401	ANP32E	ANP32E	1.0	1.0	0.5141281690040969	40.0	0.022353398652352037
118429	ENSG00000163297	ANTXR2	ANTXR2	0.0	0.0	0.27512056577403016	44.0	0.0
301	ENSG00000135046	ANXA1	ANXA1	1.0	1.0	0.30893494485575884	65.0	0.013431954124163427
311	ENSG00000122359	ANXA11	ANXA11	1.0	6.0	0.7367202390532303	53.0	0.19218788844866877
302	ENSG00000182718	ANXA2	ANXA2	1.0	5.0	0.4737892962690832	33.0	0.10299767310197461
306	ENSG00000138772	ANXA3	ANXA3	0.0	0.0	0.1142757419880926	32.0	0.0
307	ENSG00000196975	ANXA4	ANXA4	1.0	1.0	0.16071328595696072	32.0	0.00698753417204177
308	ENSG00000164111	ANXA5	ANXA5	0.0	0.0	0.19012674429043253	31.0	0.0
309	ENSG00000197043	ANXA6	ANXA6	0.0	0.0	0.3860564502257736	1.0	0.0
310	ENSG00000138279	ANXA7	ANXA7	1.0	2.0	0.7207832938565936	33.0	0.06267680816144292
313	ENSG00000136250	AOAH	AOAH	1.0	1.0	0.4386717594362358	52.0	0.01907268519287982
8906	ENSG00000213983	AP1G2	AP1G2	1.0	3.0	0.6043776798593812	32.0	0.07883187128600624
8907	ENSG00000072958	AP1M1	AP1M1	1.0	3.0	0.6177943930458506	40.0	0.08058187735380659
1174	ENSG00000106367	AP1S1	AP1S1	1.0	6.0	0.7012891938529182	49.0	0.18294500709206563
8905	ENSG00000182287	AP1S2	AP1S2	0.0	0.0	0.502896761026343	59.0	0.0
163	ENSG00000006125	AP2B1	AP2B1	1.0	9.0	0.6355524496958306	52.0	0.24869443683749892
1173	ENSG00000161203	AP2M1	AP2M1	1.0	3.0	0.5678304189439004	33.0	0.07406483725355223
1175	ENSG00000042753	AP2S1	AP2S1	1.0	3.0	0.5938804430708223	33.0	0.07746266648749857
8546	ENSG00000132842	AP3B1	AP3B1	1.0	5.0	0.4075100910706506	55.0	0.08858915023275013
8120	ENSG00000103723	AP3B2	AP3B2	1.0	5.0	0.7014891008792851	33.0	0.15249763062593152
8943	ENSG00000065000	AP3D1	AP3D1	1.0	5.0	0.6233769530569234	8.0	0.13551672892541813
26985	ENSG00000185009	AP3M1	AP3M1	1.0	1.0	0.4785410473377451	32.0	0.02080613249294544
10947	ENSG00000070718	AP3M2	AP3M2	1.0	5.0	0.6711969246083167	9.0	0.14591237491485146
1176	ENSG00000177879	AP3S1	AP3S1	1.0	10.0	0.750237748334562	18.0	0.32619032536285303
23431	ENSG00000081014	AP4E1	AP4E1	0.0	0.0	0.349668232596186	32.0	0.0
9179	ENSG00000221838	AP4M1	AP4M1	1.0	4.0	0.5587215741658321	40.0	0.09716896942014472
11154	ENSG00000100478	AP4S1	AP4S1	1.0	2.0	0.6044367892501268	40.0	0.05255972080435885
91056	ENSG00000254470	AP5B1	AP5B1	1.0	2.0	0.7887174115802178	36.0	0.0685841227461059
55745	ENSG00000053770	AP5M1	AP5M1	0.0	0.0	0.24318274872120652	59.0	0.0
55317	ENSG00000125843	AP5S1	AP5S1	1.0	5.0	0.6342595170913651	53.0	0.13788250371551414
320	ENSG00000107282	APBA1	APBA1	1.0	4.0	0.6757886554427516	53.0	0.1175284618161307
321	ENSG00000034053	APBA2	APBA2	1.0	1.0	0.5119107082692745	2.0	0.022256987316055413
322	ENSG00000166313	APBB1	APBB1	1.0	1.0	0.5549294507703856	40.0	0.024127367424799373
54518	ENSG00000077420	APBB1IP	APBB1IP	1.0	8.0	0.5710207171599634	33.0	0.19861590162085682
323	ENSG00000163697	APBB2	APBB2	0.0	0.0	0.30805028496894427	55.0	0.0
10307	ENSG00000113108	APBB3	APBB3	1.0	2.0	0.5190735648861551	9.0	0.04513683172923087
324	ENSG00000134982	APC	APC	1.0	6.0	0.6065246656262344	33.0	0.1582238258155394
327	ENSG00000164062	APEH	APEH	1.0	5.0	0.5226774008894587	33.0	0.11362552193249102
83464	ENSG00000138613	APH1B	APH1B	1.0	1.0	0.4657598527884456	32.0	0.02025042838210633
8862	ENSG00000171388	APLN	APLN	1.0	7.0	0.5642390260216192	24.0	0.17172492096310152
187	ENSG00000134817	APLNR	APLNR	1.0	4.0	0.47595654486723954	40.0	0.08277505128125905
57136	ENSG00000101474	APMAP	APMAP	1.0	9.0	0.6909100801427132	52.0	0.27035611831671386
341	ENSG00000130208	APOC1	APOC1	1.0	8.0	0.5857013019300024	42.0	0.203722191975653
348	ENSG00000130203	APOE	APOE	1.0	7.0	0.5322242526070308	52.0	0.16198129427170502
23780	ENSG00000128335	APOL2	APOL2	0.0	0.0	0.368133963916052	31.0	0.0
55937	ENSG00000206409	APOM	APOM	1.0	8.0	0.46496615079739306	53.0	0.16172735679909322
79135	ENSG00000184831	APOO	APOO	1.0	4.0	0.41340965507392574	9.0	0.07189733131720448
139322	ENSG00000155008	APOOL	APOOL	1.0	1.0	0.2807857539848095	31.0	0.012208076260209108
84334	ENSG00000256053	COA8	APOPT1	1.0	8.0	0.6566421226656795	1.0	0.22839726005762762
351	ENSG00000142192	APP	APP	1.0	1.0	0.4970243315956055	16.0	0.02160975354763502
26060	ENSG00000157500	APPL1	APPL1	1.0	1.0	0.4351295268693297	3.0	0.018918675081275205
55198	ENSG00000136044	APPL2	APPL2	1.0	3.0	0.540973273014633	40.0	0.07056173126277822
353	ENSG00000198931	APRT	APRT	1.0	7.0	0.4695930847727984	60.0	0.1429196344960691
358	ENSG00000240583	AQP1	AQP1	1.0	1.0	0.39903931761802264	32.0	0.017349535548609678
282679	ENSG00000178301	AQP11	AQP11	1.0	2.0	0.4162978260545703	32.0	0.03619981096126698
361	ENSG00000171885	AQP4	AQP4	1.0	5.0	0.5260323451031789	33.0	0.11435485763112584
362	ENSG00000161798	AQP5	AQP5	1.0	4.0	0.5080947233923588	52.0	0.08836429972041022
363	ENSG00000086159	AQP6	AQP6	1.0	3.0	0.3911383919448513	49.0	0.05101805112324147
9716	ENSG00000021776	AQR	AQR	1.0	1.0	0.40549683522661084	53.0	0.01763029718376569
367	ENSG00000169083	AR	AR	0.0	0.0	0.21800809955193814	44.0	0.0
116984	ENSG00000047365	ARAP2	ARAP2	1.0	1.0	0.39601913507263115	52.0	0.01721822326402744
64411	ENSG00000120318	ARAP3	ARAP3	0.0	0.0	0.6124785053510349	31.0	0.0
23237	ENSG00000198576	ARC	ARC	0.0	0.0	0.4483262463520457	32.0	0.0
9870	ENSG00000119682	AREL1	AREL1	0.0	0.0	0.45102732445969484	59.0	0.0
377	ENSG00000134287	ARF3	ARF3	1.0	5.0	0.7400365654008131	53.0	0.16087751421756805
381	ENSG00000004059	ARF5	ARF5	1.0	3.0	0.5406878576463164	33.0	0.07052450317125866
55738	ENSG00000101199	ARFGAP1	ARFGAP1	1.0	2.0	0.6851062159691047	51.0	0.05957445356253084
57221	ENSG00000112379	ARFGEF3	ARFGEF3	1.0	9.0	0.6941433883897539	31.0	0.27162132589164284
55082	ENSG00000134884	ARGLU1	ARGLU1	1.0	1.0	0.5101318394852139	32.0	0.022179645195009298
79658	ENSG00000071205	ARHGAP10	ARHGAP10	1.0	1.0	0.5405152684672351	33.0	0.023500663846401523
94134	ENSG00000165322	ARHGAP12	ARHGAP12	1.0	1.0	0.39132572078116723	32.0	0.017014161773094227
93663	ENSG00000146376	ARHGAP18	ARHGAP18	1.0	5.0	0.5629477164669903	41.0	0.12237993836238918
84986	ENSG00000213390	ARHGAP19	ARHGAP19	1.0	1.0	0.33378152720369164	33.0	0.014512240313203984
57569	ENSG00000137727	ARHGAP20	ARHGAP20	1.0	2.0	0.6299843785127888	33.0	0.05478125030545989
58504	ENSG00000128805	ARHGAP22	ARHGAP22	1.0	2.0	0.3508069015534391	41.0	0.030504947961168614
9938	ENSG00000163219	ARHGAP25	ARHGAP25	1.0	1.0	0.3372332466073138	32.0	0.014662315069883209
23092	ENSG00000145819	ARHGAP26	ARHGAP26	1.0	1.0	0.4373604592256331	32.0	0.019015672140244917
201176	ENSG00000276907	ARHGAP27	ARHGAP27	0.0	0.0	0.3164077751032396	2.0	0.0
79822	ENSG00000088756	ARHGAP28	ARHGAP28	1.0	10.0	0.7337068875094479	52.0	0.3190029945693252
9411	ENSG00000137962	ARHGAP29	ARHGAP29	1.0	3.0	0.6291047553929027	5.0	0.08205714200776991
9743	ENSG00000134909	ARHGAP32	ARHGAP32	1.0	2.0	0.6708114917284452	8.0	0.05833143406334306
115703	ENSG00000004777	ARHGAP33	ARHGAP33	1.0	13.0	0.8047626196421531	60.0	0.45486582849339086
158763	ENSG00000147256	ARHGAP36	ARHGAP36	1.0	11.0	0.6879865377603305	52.0	0.3290370397984189
80728	ENSG00000147799	ARHGAP39	ARHGAP39	0.0	0.0	0.5232445834708387	32.0	0.0
393	ENSG00000089820	ARHGAP4	ARHGAP4	1.0	6.0	0.525436812944959	24.0	0.13707047294216324
143872	ENSG00000165895	ARHGAP42	ARHGAP42	1.0	2.0	0.39544918525882894	32.0	0.034386885674680776
9912	ENSG00000006740	ARHGAP44	ARHGAP44	0.0	0.0	0.5498132444688189	32.0	0.0
23526	ENSG00000180448	ARHGAP45	ARHGAP45	1.0	6.0	0.37277454582514014	33.0	0.09724553369351481
395	ENSG00000047648	ARHGAP6	ARHGAP6	1.0	17.0	0.7893858563402947	19.0	0.5834591112080438
64333	ENSG00000123329	ARHGAP9	ARHGAP9	0.0	0.0	0.2683252202044523	59.0	0.0
396	ENSG00000141522	ARHGDIA	ARHGDIA	1.0	6.0	0.6270233144025515	40.0	0.16357129940936127
397	ENSG00000111348	ARHGDIB	ARHGDIB	1.0	2.0	0.3345017604248242	39.0	0.029087109602158625
398	ENSG00000242173	ARHGDIG	ARHGDIG	1.0	4.0	0.6075705254740642	40.0	0.10566443921288073
9639	ENSG00000104728	ARHGEF10	ARHGEF10	0.0	0.0	0.3594750992764531	32.0	0.0
55160	ENSG00000074964	ARHGEF10L	ARHGEF10L	1.0	1.0	0.336837299561974	39.0	0.014645099980955392
9826	ENSG00000132694	ARHGEF11	ARHGEF11	0.0	0.0	0.3480402879119203	32.0	0.0
23365	ENSG00000196914	ARHGEF12	ARHGEF12	1.0	5.0	0.6557701763424858	51.0	0.1425587339874969
27237	ENSG00000130762	ARHGEF16	ARHGEF16	1.0	1.0	0.0868250083403942	33.0	0.0037750003626258345
9828	ENSG00000110237	ARHGEF17	ARHGEF17	1.0	1.0	0.38418756098488255	10.0	0.016703806999342718
23370	ENSG00000104880	ARHGEF18	ARHGEF18	0.0	0.0	0.39900510562098557	32.0	0.0
9181	ENSG00000116584	ARHGEF2	ARHGEF2	1.0	1.0	0.4764766635342122	2.0	0.02071637667540053
115557	ENSG00000240771	ARHGEF25	ARHGEF25	1.0	3.0	0.7000831897730004	33.0	0.09131519866604353
64283	ENSG00000214944	ARHGEF28	ARHGEF28	1.0	9.0	0.6295106055537172	18.0	0.2463302369558024
50650	ENSG00000163947	ARHGEF3	ARHGEF3	1.0	2.0	0.5553565793362739	33.0	0.04829187646402382
100271715	ENSG00000214694	ARHGEF33	ARHGEF33	0.0	0.0	0.5879809094340204	31.0	0.0
50649	ENSG00000136002	ARHGEF4	ARHGEF4	1.0	1.0	0.5192586927631822	40.0	0.022576464902747048
55701	ENSG00000165801	ARHGEF40	ARHGEF40	1.0	9.0	0.5146096954345877	52.0	0.20136901125701256
9459	ENSG00000129675	ARHGEF6	ARHGEF6	1.0	2.0	0.3985782685545883	16.0	0.034658979874312025
8874	ENSG00000102606	ARHGEF7	ARHGEF7	1.0	1.0	0.6164313897495366	51.0	0.02680136477171898
23229	ENSG00000131089	ARHGEF9	ARHGEF9	1.0	2.0	0.7609748068444155	53.0	0.066171722334297
8289	ENSG00000117713	ARID1A	ARID1A	1.0	4.0	0.58459084838323	52.0	0.1016679736318661
57492	ENSG00000049618	ARID1B	ARID1B	0.0	0.0	0.5988818100336805	53.0	0.0
196528	ENSG00000189079	ARID2	ARID2	0.0	0.0	0.46253580840501757	32.0	0.0
10620	ENSG00000179361	ARID3B	ARID3B	1.0	1.0	0.5359310269872238	52.0	0.023301348999444513
10865	ENSG00000196843	ARID5A	ARID5A	1.0	1.0	0.5737916329388133	33.0	0.024947462301687533
84159	ENSG00000150347	ARID5B	ARID5B	0.0	0.0	0.4718073505996609	19.0	0.0
25820	ENSG00000166233	ARIH1	ARIH1	0.0	0.0	0.35723388320835087	32.0	0.0
10425	ENSG00000177479	ARIH2	ARIH2	0.0	0.0	0.4141348481317348	32.0	0.0
285598	ENSG00000175414	ARL10	ARL10	1.0	12.0	0.861869280453768	49.0	0.4496709289324007
200894	ENSG00000169379	ARL13B	ARL13B	0.0	0.0	0.31202263349275455	32.0	0.0
120534	ENSG00000152219	ARL14EP	ARL14EP	1.0	4.0	0.631514056991317	49.0	0.10982853165066382
54622	ENSG00000185305	ARL15	ARL15	1.0	9.0	0.7816126255544525	2.0	0.30584841869522056
339231	ENSG00000214087	ARL16	ARL16	1.0	10.0	0.7573105443578161	31.0	0.3292654540686157
23568	ENSG00000102931	ARL2BP	ARL2BP	0.0	0.0	0.39868133845557513	31.0	0.0
10124	ENSG00000122644	ARL4A	ARL4A	1.0	4.0	0.7865674507170883	36.0	0.13679433925514578
10123	ENSG00000188042	ARL4C	ARL4C	1.0	1.0	0.443002465690495	32.0	0.019260976769151957
379	ENSG00000175906	ARL4D	ARL4D	0.0	0.0	0.46338893828779004	33.0	0.0
26225	ENSG00000162980	ARL5A	ARL5A	1.0	1.0	0.4829019029705336	58.0	0.02099573491176233
221079	ENSG00000165997	ARL5B	ARL5B	0.0	0.0	0.40322575360511376	32.0	0.0
55207	ENSG00000134108	ARL8B	ARL8B	1.0	1.0	0.343598364626229	32.0	0.014939059331575173
132946	ENSG00000196503	ARL9	ARL9	1.0	3.0	0.947950526873597	50.0	0.12364572089655614
83787	ENSG00000282813	ARMC10	ARMC10	1.0	6.0	0.689427072195366	18.0	0.17985054057270417
84071	ENSG00000118690	ARMC2	ARMC2	1.0	1.0	0.576884032625765	55.0	0.025081914461989784
79637	ENSG00000125449	ARMC7	ARMC7	1.0	3.0	0.626877139743416	49.0	0.08176658344479339
25852	ENSG00000114098	ARMC8	ARMC8	0.0	0.0	0.30829635698349955	5.0	0.0
51309	ENSG00000126947	ARMCX1	ARMCX1	1.0	8.0	0.7893325016543646	18.0	0.27455043535803986
9823	ENSG00000184867	ARMCX2	ARMCX2	1.0	4.0	0.7033539562739551	18.0	0.12232242717807915
100131755	ENSG00000196440	ARMCX4	ARMCX4	0.0	0.0	0.5825662343348262	52.0	0.0
79624	ENSG00000146476	DCPH1	ARMT1	0.0	0.0	0.40551338302611645	52.0	0.0
9915	ENSG00000172379	ARNT2	ARNT2	1.0	6.0	0.6949526834285445	49.0	0.1812920043726638
406	ENSG00000133794	BMAL1	ARNTL	1.0	1.0	0.5975211036525826	2.0	0.025979178419677503
56938	ENSG00000029153	BMAL2	ARNTL2	1.0	6.0	0.7185318614868819	54.0	0.1874430943009257
10109	ENSG00000163466	ARPC2	ARPC2	1.0	6.0	0.6515215347601246	24.0	0.16996213950264122
10092	ENSG00000162704	ARPC5	ARPC5	1.0	5.0	0.5358359068260431	39.0	0.11648606670131371
10776	ENSG00000128989	ARPP19	ARPP19	1.0	4.0	0.6557943497034833	33.0	0.1140511912527797
10777	ENSG00000172995	ARPP21	ARPP21	1.0	3.0	0.6211833107157342	33.0	0.08102391009335663
408	ENSG00000137486	ARRB1	ARRB1	1.0	9.0	0.5702420408022987	60.0	0.22313818987916037
409	ENSG00000141480	ARRB2	ARRB2	1.0	10.0	0.7084779562338436	31.0	0.3080338940147146
411	ENSG00000113273	ARSB	ARSB	1.0	2.0	0.5256926530859095	53.0	0.04571240461616604
22901	ENSG00000141337	ARSG	ARSG	1.0	1.0	0.5072350553069994	59.0	0.02205369805682606
79642	ENSG00000180801	ARSJ	ARSJ	1.0	5.0	0.6633639132985008	53.0	0.1442095463692393
153642	ENSG00000164291	ARSK	ARSK	1.0	3.0	0.487017398204482	31.0	0.06352400846145417
419	ENSG00000156219	ART3	ART3	0.0	0.0	0.5025722897264822	32.0	0.0
427	ENSG00000104763	ASAH1	ASAH1	1.0	8.0	0.5123957634414551	33.0	0.1782246133709409
100507117	ENSG00000280543	ASAP1-IT2	ASAP1-IT2	1.0	2.0	0.6627365007640347	33.0	0.05762926093600301
8853	ENSG00000151693	ASAP2	ASAP2	0.0	0.0	0.3368784900700136	32.0	0.0
51665	ENSG00000065802	ASB1	ASB1	1.0	1.0	0.5368098899252447	49.0	0.023339560431532378
79754	ENSG00000196372	ASB13	ASB13	0.0	0.0	0.37818541290875085	31.0	0.0
51676	ENSG00000100628	ASB2	ASB2	0.0	0.0	0.4505492739425103	32.0	0.0
140458	ENSG00000164122	ASB5	ASB5	1.0	13.0	0.6663726368091337	60.0	0.37664540341385816
140459	ENSG00000148331	ASB6	ASB6	1.0	4.0	0.508155423159733	33.0	0.0883748562016927
10973	ENSG00000112249	ASCC3	ASCC3	1.0	4.0	0.5419255880372055	55.0	0.0942479283542966
430	ENSG00000183734	ASCL2	ASCL2	1.0	14.0	0.703763230000516	58.0	0.4283776182611837
25842	ENSG00000111875	ASF1A	ASF1A	1.0	3.0	0.4321590213745214	33.0	0.056368568005372356
432	ENSG00000141505	ASGR1	ASGR1	1.0	1.0	0.4339979870947844	19.0	0.018869477699773235
433	ENSG00000161944	ASGR2	ASGR2	1.0	1.0	0.294105575659814	32.0	0.012787198941731043
55870	ENSG00000116539	ASH1L	ASH1L	1.0	2.0	0.608701726158103	2.0	0.05293058488331331
645676	ENSG00000235919	ASH1L-AS1	ASH1L-AS1	1.0	10.0	0.8532716016436547	52.0	0.3709876528885455
9070	ENSG00000129691	ASH2L	ASH2L	1.0	6.0	0.7024960276655412	49.0	0.1832598333040542
41	ENSG00000110881	ASIC1	ASIC1	1.0	1.0	0.4476298564891139	1.0	0.019462167673439734
40	ENSG00000108684	ASIC2	ASIC2	1.0	3.0	0.684358153602061	41.0	0.08926410699157317
434	ENSG00000101440	ASIP	ASIP	1.0	4.0	0.5303285998747144	40.0	0.09223106084777641
435	ENSG00000126522	ASL	ASL	1.0	3.0	0.5738101188175636	40.0	0.07484479810663873
389652	ENSG00000290398	ASNSP1	ASNSP1	1.0	2.0	0.40998670041139135	33.0	0.035651017427077505
444	ENSG00000198363	ASPH	ASPH	0.0	0.0	0.40907197227319975	33.0	0.0
57168	ENSG00000128203	ASPHD2	ASPHD2	1.0	9.0	0.7743411098733223	49.0	0.30300304299390873
79058	ENSG00000169696	ASPSCR1	ASPSCR1	0.0	0.0	0.27983364507682273	31.0	0.0
445	ENSG00000130707	ASS1	ASS1	1.0	5.0	0.7428230589099777	31.0	0.1614832736760821
28990	ENSG00000034533	ASTE1	ASTE1	1.0	1.0	0.41590100984239126	39.0	0.018082652601843097
460	ENSG00000152092	ASTN1	ASTN1	1.0	3.0	0.844559993765222	31.0	0.11015999918676808
23245	ENSG00000148219	ASTN2	ASTN2	1.0	1.0	0.27871252062161117	33.0	0.012117935679200486
171023	ENSG00000171456	ASXL1	ASXL1	1.0	3.0	0.6806059267819109	33.0	0.08877468610198838
55252	ENSG00000143970	ASXL2	ASXL2	1.0	3.0	0.4015025208554536	32.0	0.052369894024624386
80816	ENSG00000141431	ASXL3	ASXL3	1.0	3.0	0.7379808618328924	40.0	0.09625837328255117
84896	ENSG00000138138	ATAD1	ATAD1	0.0	0.0	0.4138780387248419	32.0	0.0
29028	ENSG00000156802	ATAD2	ATAD2	0.0	0.0	0.49423616781633933	32.0	0.0
54454	ENSG00000119778	ATAD2B	ATAD2B	1.0	1.0	0.40196363276527397	32.0	0.017476679685446694
83858	ENSG00000160072	ATAD3B	ATAD3B	0.0	0.0	0.5538378111791047	33.0	0.0
85300	ENSG00000167654	ATCAY	ATCAY	1.0	2.0	0.6516493914842999	40.0	0.056665164476895645
1386	ENSG00000115966	ATF2	ATF2	1.0	2.0	0.5594654601471161	33.0	0.04864917044757531
468	ENSG00000128272	ATF4	ATF4	1.0	1.0	0.33510956948726023	34.0	0.014569981282054792
55729	ENSG00000171681	ATF7IP	ATF7IP	0.0	0.0	0.44071847609281556	52.0	0.0
80063	ENSG00000166669	ATF7IP2	ATF7IP2	1.0	8.0	0.7516750214585484	49.0	0.26145218137688636
83734	ENSG00000152348	ATG10	ATG10	1.0	3.0	0.6546097365715959	52.0	0.08538387868325165
60673	ENSG00000123395	ATG101	ATG101	1.0	3.0	0.5417366109700119	7.0	0.07066129708304503
9140	ENSG00000145782	ATG12	ATG12	1.0	2.0	0.556344304166494	40.0	0.048377765579695135
55054	ENSG00000281089	ATG16L1	ATG16L1	0.0	0.0	0.37784257055188436	52.0	0.0
115201	ENSG00000101844	ATG4A	ATG4A	0.0	0.0	0.35392878601737093	60.0	0.0
23192	ENSG00000168397	ATG4B	ATG4B	1.0	1.0	0.47680039289792936	31.0	0.020730451865127363
84938	ENSG00000125703	ATG4C	ATG4C	1.0	2.0	0.4317161197424843	32.0	0.037540532151520374
